"year","flujo","macro_sector","lv1","lit_lv1","lv2","lit_lv2","lv3","lit_lv3","total_millones","top_paises_lv1","tva_lv1","top_paises_lv2","tva_lv2","top_paises_lv3","tva_lv3"
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171116","Cebolla",55.56,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Perú, Francia, Chile",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171117","Ajos",15.39,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Argentina, Países Bajos, Portugal",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171118","Zanahoria",6.56,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Francia, Portugal, Alemania",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171119","Las demas hortalizas frescas",298.27,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Marruecos, Perú, Francia",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171120","Hortalizas congeladas",159.32,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171121","Hortalizas conservadas o secas",88.08,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"India, China, Marruecos",NA
2021,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171122","Legumbres",164.63,"Francia, Marruecos, Países Bajos",NA,"Francia, Marruecos, Países Bajos",NA,"Argentina, Estados Unidos, Rusia",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181111","Cítricos",216.51,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Sudáfrica, Portugal, Países Bajos",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181112","Melones y sandías",133.57,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Marruecos, Brasil, Senegal",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181114","Fresas",33.3,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Marruecos, Portugal, Bélgica",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181115","Los demás frutos rojos",382.31,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Marruecos, Portugal, Perú",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181116","Caquis",1.02,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Perú, Países Bajos, Italia",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181117","Manzanas, peras y membrillos",235.78,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Italia, Francia, Chile",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181118","Plátano",34.26,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Ecuador, Costa Rica, Colombia",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181119","Almendras y avellanas",485.36,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Portugal, Turquía",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181120","Uva",131.27,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Perú, Chile, Italia",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181121","Las demás frutas frescas y desecadas y demás fr",1443.57,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Perú, Estados Unidos, Costa Rica",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181122","Frutas congeladas",62.6,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Marruecos, Bélgica, Portugal",NA
2021,"I","Agroalimentario","18","Frutas","1811","Frutas","181123","Frutas conservadas provisionalmente y cortezas",8.41,"Estados Unidos, Marruecos, Perú",NA,"Estados Unidos, Marruecos, Perú",NA,"Argentina, Perú, Portugal",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191111","Tomate",9.23,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Italia, Portugal, China",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191112","Aceituna",16.47,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Egipto, Portugal, Grecia",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191113","Esparragos",85.3,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"China, Perú, Namibia",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191114","Las demás hortalizas",466.85,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Perú",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191115","Zumos",225.35,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Países Bajos, Bélgica, Costa Rica",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191116","Confituras y mermeladas",68.83,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Francia, Italia, Turquía",NA
2021,"I","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191117","Las demás frutas",293.67,"Francia, Bélgica, Países Bajos",NA,"Francia, Bélgica, Países Bajos",NA,"Francia, Alemania, Indonesia",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201111","Agua",27.87,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Francia, Italia, Alemania",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201112","Bebidas refrescantes",243.7,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Portugal, Austria, Francia",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201113","Cerveza",324.57,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Bélgica, Francia, Portugal",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201114","Mosto",5.93,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Chile, Italia, Alemania",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201115","Vino",248.12,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Francia, Italia, Portugal",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201116","Vermut y vino aromátizado",55.16,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Italia, Portugal, Alemania",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201117","Otras bebidas fermentadas",24.23,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Alemania, Francia, Suecia",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201118","Bebidas espirituosas",712.82,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Reino Unido, Países Bajos, Estados Unidos",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201119","Alcohol",109.04,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Pakistán, Francia, Portugal",NA
2021,"I","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201120","Vinagre y sucedáneos",17.92,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA,"Italia, Francia, Países Bajos",NA
2021,"I","Agroalimentario","21","Tabaco","2111","Tabaco","211111","Tabaco",1530.35,"Alemania, Polonia, Portugal",NA,"Alemania, Polonia, Portugal",NA,"Alemania, Polonia, Portugal",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221111","Aceite de soja",203.33,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Argentina, Portugal, Italia",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221112","Aceite de oliva",19.29,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Portugal, Túnez, Italia",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221113","Aceite de girasol",685.26,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Ucrania, Bulgaria, Francia",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221114","Margarina",103.87,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Bélgica, Portugal, Países Bajos",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221115","Las demás grasas y aceites animales",232.56,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Francia, Italia, Uruguay",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221116","Las demas grasas y aceites vegetales, y de orig",1718.43,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"Indonesia, Guatemala, Francia",NA
2021,"I","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221117","Residuos",748.76,"Indonesia, China, Ucrania",NA,"Indonesia, China, Ucrania",NA,"China, Indonesia, Malasia",NA
2021,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231111","Soja",1712.31,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Canadá",NA
2021,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231112","Girasol",250.09,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Países Bajos",NA,"Francia, China, Rumanía",NA
2021,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231113","Otros productos del cápitulo 12",838.48,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Países Bajos",NA,"Países Bajos, Francia, Marruecos",NA
2021,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231114","Forrajes",8.87,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Países Bajos",NA,"Francia, Portugal, Italia",NA
2021,"I","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231115","Mandioca",32.45,"Brasil, Estados Unidos, Países Bajos",NA,"Brasil, Estados Unidos, Países Bajos",NA,"Costa Rica, Países Bajos, Portugal",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241111","Café",931.42,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Vietnam, Brasil",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241112","Extractos de café",87.9,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Alemania, Reino Unido, Italia",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241113","Sucedaneos de café",5.77,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Polonia, Portugal, Francia",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241114","Té",73.55,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Países Bajos, Alemania, Estados Unidos",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241115","Cacao",499.71,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Côte d’Ivoire, Ghana, Países Bajos",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241116","Azucar",699.34,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Brasil, Portugal",NA
2021,"I","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241117","Melazas",32.69,"Francia, Côte d’Ivoire, Brasil",NA,"Francia, Côte d’Ivoire, Brasil",NA,"Rusia, Egipto, India",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251111","Miel",70.71,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Portugal, Uruguay, Rumanía",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251112","Extractos y jugos y otros productos de origen a",2.99,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Países Bajos, Francia, Bélgica",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251113","Levaduras",57.13,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Francia, Bélgica, Italia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251114","Otras preparaciones alimenticias",929.64,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Francia, Países Bajos, Alemania",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251115","Especias",253.84,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"China, Irán, Perú",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251116","Gomas, resinas y demás jugos y extractos vegeta",242.19,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"China, Alemania, Francia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251117","Articulos sin cacao de confitería",127.65,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Alemania, Francia, Bélgica",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251118","Chocolate y preparaciones alimenticias con caca",607.82,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Alemania, Italia, Francia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251119","Pastas alimenticias",218.75,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Italia, Francia, Polonia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251120","Panadería, pastelería y galletería",771.92,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Alemania, Italia, Francia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251121","Otras preparaciones a base de harina y cereales",352.77,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Francia, Alemania, Portugal",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251122","Salsas y sopas",239.57,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Italia, Países Bajos, Alemania",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251123","Helados",168,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Francia, Alemania, Italia",NA
2021,"I","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251124","Batidos y postres lácteos",197.52,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA,"Francia, Alemania, Países Bajos",NA
2021,"I","Agroalimentario","AR","AgricolasSinClasificar","AARR","AgricolasSinClasificar","RESTO","AgricolasSinClasificar",327.51,"China, Alemania, Países Bajos",NA,"China, Alemania, Países Bajos",NA,"China, Alemania, Países Bajos",NA
2022,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111111","Animales vivos de bovinos",236.82,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Francia, Polonia",28.8,"Francia, Irlanda, Polonia",1.7
2022,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111112","Carne fresca o refrigerada de  bovino",652.89,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Francia, Polonia",28.8,"Países Bajos, Polonia, Alemania",31.9
2022,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111113","Carne congelada de  bovino",195.39,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Francia, Polonia",28.8,"Brasil, Alemania, Polonia",68.2
2022,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111114","Preparaciones y despojos de  bovino",69.03,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Francia, Polonia",28.8,"Alemania, Países Bajos, Dinamarca",29.7
2022,"I","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111115","Despojos de bovino",23.53,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Francia, Polonia",28.8,"Francia, Alemania, Polonia",37.8
2022,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111211","Animales vivos de  ovino-caprino",11.62,"Países Bajos, Francia, Alemania",29.1,"Italia, Francia, Grecia",34.8,"Francia, Italia, Grecia",-4.7
2022,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111212","Carne de ovino-caprino",59.71,"Países Bajos, Francia, Alemania",29.1,"Italia, Francia, Grecia",34.8,"Italia, Grecia, Francia",44.2
2022,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111213","Preparaciones de  ovino-caprino",3.65,"Países Bajos, Francia, Alemania",29.1,"Italia, Francia, Grecia",34.8,"Alemania, Rumanía, Francia",63.1
2022,"I","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111214","Despojos",1.8,"Países Bajos, Francia, Alemania",29.1,"Italia, Francia, Grecia",34.8,"Portugal, Nueva Zelanda, Francia",60.4
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111311","Animales vivos de porcino",270.43,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Países Bajos, Portugal, Dinamarca",22.3
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111312","Carne fresca y refrigerada de porcino",119.84,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Países Bajos, Alemania, Portugal",-2.3
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111313","Carne congelada de  porcino",116.78,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Francia, Alemania, Dinamarca",31.6
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111314","Tocino de porcino",8.16,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Alemania, Francia, Polonia",-30.2
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111315","Jamones y paleta de porcino",18.57,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Italia, Alemania, Portugal",-15.3
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111316","Preparaciones de  porcino",197.91,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Alemania, Italia, Irlanda",18.4
2022,"I","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111317","Despojos de  porcino",27.52,"Países Bajos, Francia, Alemania",29.1,"Países Bajos, Alemania, Portugal",16,"Alemania, Italia, Polonia",28.4
2022,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111411","Animales vivos de  aves",48.65,"Países Bajos, Francia, Alemania",29.1,"Polonia, Francia, Alemania",48.3,"Francia, Portugal, Países Bajos",18.7
2022,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111412","Carne de aves",512.17,"Países Bajos, Francia, Alemania",29.1,"Polonia, Francia, Alemania",48.3,"Polonia, Alemania, Brasil",63.6
2022,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111413","Huevos y Ovoproductos",124.12,"Países Bajos, Francia, Alemania",29.1,"Polonia, Francia, Alemania",48.3,"Portugal, Francia, Italia",23.3
2022,"I","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111414","Preparados  de aves",219.36,"Países Bajos, Francia, Alemania",29.1,"Polonia, Francia, Alemania",48.3,"Francia, Países Bajos, Alemania",41.3
2022,"I","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111511","Otros animales vivos",69.92,"Países Bajos, Francia, Alemania",29.1,"Francia, Países Bajos, Portugal",-2.5,"Francia, Países Bajos, Bélgica",-16.1
2022,"I","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111512","Carne de otros animales",27.51,"Países Bajos, Francia, Alemania",29.1,"Francia, Países Bajos, Portugal",-2.5,"Francia, Portugal, Países Bajos",65.9
2022,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121111","Leche",421.84,"Francia, Países Bajos, Alemania",55,"Francia, Países Bajos, Alemania",55,"Francia, Países Bajos, Portugal",46.5
2022,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121112","Mantequilla",185.17,"Francia, Países Bajos, Alemania",55,"Francia, Países Bajos, Alemania",55,"Países Bajos, Bélgica, Francia",62.3
2022,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121113","Quesos",1637.73,"Francia, Países Bajos, Alemania",55,"Francia, Países Bajos, Alemania",55,"Países Bajos, Alemania, Francia",42.9
2022,"I","Agroalimentario","12","Lácteos","1211","Lácteos","121114","Yogures y lactosueros",368.5,"Francia, Países Bajos, Alemania",55,"Francia, Países Bajos, Alemania",55,"Francia, Alemania, Portugal",167.5
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131111","Peces vivos",118.45,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Francia, Suecia, Italia",152.6
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131112","Pescado fresco",1629.42,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Noruega, Suecia, Francia",13.1
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131113","Pescado congelado",1712.97,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Namibia, China, Portugal",23.2
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131114","Moluscos, crustáceos y otros invertebrados acuá",3934.28,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Argentina, Ecuador",18.1
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131115","Los demás preparados de productos de la pesca",228.45,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Islandia, Islas Feroe, Alemania",20.4
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131116","Conservas de pescados",1129.29,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Ecuador, China, Marruecos",42.8
2022,"I","Agroalimentario","13","Pesca","1311","Pesca","131117","Conservas de moluscos y crustaceos",197.23,"Marruecos, Ecuador, Francia",21.5,"Marruecos, Ecuador, Francia",21.5,"Chile, Vietnam, Países Bajos",13.5
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141111","Trigo",1735.83,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Francia, Ucrania, Letonia",69.6
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141112","Cebada",436.17,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Ucrania, Francia, Reino Unido",234.3
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141113","Maiz",3494.95,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Brasil, Ucrania, Francia",89.3
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141114","Arroz",263.25,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Myanmar (Birmania), Pakistán, Argentina",70.9
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141115","Otros cereales",298.36,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Francia, Estados Unidos, Polonia",47.4
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141116","Harina de trigo",87.32,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Francia, Suecia, Italia",95.9
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141117","Otras harinas",78.66,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Italia, Países Bajos, Francia",4.5
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141118","Malta",28.33,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Francia, Bélgica, Alemania",11.9
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141119","Almidón",84.92,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Bélgica, Países Bajos, Francia",50.6
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141120","Grañones y sémola de trigo",6.65,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Italia, Portugal, Egipto",105.1
2022,"I","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141121","Otros productos de cereales",105.73,"Ucrania, Brasil, Francia",82.1,"Ucrania, Brasil, Francia",82.1,"Francia, Alemania, Bélgica",44.5
2022,"I","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151111","Residuos de porductos alimentarios",2227.36,"Argentina, Brasil, Francia",26.2,"Argentina, Brasil, Francia",26.2,"Argentina, Brasil, Francia",34
2022,"I","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151112","Piensos",928.58,"Argentina, Brasil, Francia",26.2,"Argentina, Brasil, Francia",26.2,"Francia, Países Bajos, Alemania",10.8
2022,"I","Agroalimentario","16","Flores y plantas","1611","Flores y plantas","161111","Flores y plantas",352.77,"Países Bajos, Colombia, Ecuador",17.2,"Países Bajos, Colombia, Ecuador",17.2,"Países Bajos, Colombia, Ecuador",17.2
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171112","Pimiento",104.35,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Marruecos, Países Bajos, Portugal",48.8
2022,"I","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171113","Pepino",16.16,"Francia, Marruecos, Países Bajos",33.4,"Francia, Marruecos, Países Bajos",33.4,"Marruecos, Alemania, Países Bajos",154
