macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,codigo_nc8
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07049010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07049090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07069010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07069030
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07069090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07081000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07082000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07089000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07092000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07093000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07094000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095200
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095300
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095400
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095500
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095600
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07095900
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07097000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099210
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099290
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099310
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099390
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099910
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099920
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099940
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099950
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099960
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171119,Las demas hortalizas frescas,07099990
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07101000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07102100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07102200
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07102900
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07103000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07104000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108051
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108059
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108061
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108069
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108070
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108080
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108085
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07108095
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171120,Hortalizas congeladas,07109000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07112010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07112090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07114000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07115100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07115900
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119030
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119050
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119070
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119080
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07119090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07122000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07123100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07123200
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07123300
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07123400
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07123900
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129005
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129011
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129019
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129030
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129050
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171121,Hortalizas conservadas o secas,07129090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07131010
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07131090
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07132000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133100
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133200
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133310
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133390
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133400
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133500
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07133900
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07134000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07135000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07136000
Agroalimentario,17,Hortalizas y legumbres,1711,Hortalizas y legumbres,171122,Legumbres,07139000
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08051022
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08051024
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08051028
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08051080
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08052110
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08052190
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08052200
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08052900
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08054000
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08055010
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08055090
Agroalimentario,18,Frutas,1811,Frutas,181111,Cítricos,08059000
Agroalimentario,18,Frutas,1811,Frutas,181112,Melones y sandías,08071100
Agroalimentario,18,Frutas,1811,Frutas,181112,Melones y sandías,08071900
Agroalimentario,18,Frutas,1811,Frutas,181113,Melocotón y nectarina,08093020
Agroalimentario,18,Frutas,1811,Frutas,181113,Melocotón y nectarina,08093030
Agroalimentario,18,Frutas,1811,Frutas,181113,Melocotón y nectarina,08093080
Agroalimentario,18,Frutas,1811,Frutas,181114,Fresas,08101000
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08102010
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08102090
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08103010
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08103030
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08103090
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08104010
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08104030
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08104050
Agroalimentario,18,Frutas,1811,Frutas,181115,Los demás frutos rojos,08104090
Agroalimentario,18,Frutas,1811,Frutas,181116,Caquis,08107000
Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",08081010
Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",08081080
Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",08083010
Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",08083090
Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",08084000
Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,08031010
Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,08031090
Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,08039011
Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,08039019
Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,08039090
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08021110
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08021190
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08021210
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08021290
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08022100
Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,08022200
Agroalimentario,18,Frutas,1811,Frutas,181120,Uva,08061010
Agroalimentario,18,Frutas,1811,Frutas,181120,Uva,08061090
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08011100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08011200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08011900
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08012100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08012200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08013100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08013200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08023100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08023200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08024100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08024200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08025100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08025200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08026100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08026200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08027000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08028000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08029100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08029200
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08029910
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08029990
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08041000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08042010
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08042090
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08043000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08044000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08045000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08062010
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08062030
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08062090
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08072000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08091000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08092100
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08092900
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08094005
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08094090
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08105000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08106000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08109020
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08109075
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08131000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08132000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08133000
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08134010
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08134030
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08134050
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08134065
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08134095
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135012
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135015
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135019
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135031
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135039
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135091
Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,08135099
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08111011
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08111019
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08111090
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112011
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112019
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112031
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112039
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112051
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112059
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08112090
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119011
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119019
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119031
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119039
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119050
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119070
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119075
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119080
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119085
Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,08119095
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08121000
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08129025
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08129030
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08129040
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08129070
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08129098
Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,08140000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20021011
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20021019
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20021090
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029011
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029019
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029020
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029041
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029049
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,20029080
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191112,Aceituna,20057000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191113,Esparragos,20056000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20011000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019010
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019020
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019030
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019040
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019050
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019065
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019070
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019092
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20019097
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20031020
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20031030
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20039010
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20039090
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20041010
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20041091
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20041099
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20049010
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20049030
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20049050
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20049091
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20049098
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20051000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20052010
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20052020
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20052080
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20054000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20055100
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20055900
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20058000
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059100
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059910
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059920
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059930
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059950
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059960
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20059980
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089100
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089399
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089911
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089919
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089941
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089951
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089985
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089991
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,20089999
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091111
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091119
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091191
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091199
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091200
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091911
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091919
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091991
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20091998
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20092100
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20092919
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20092999
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093111
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093119
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093151
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093159
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093191
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093199
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093919
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093931
Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,20093939
